respondent_id,h1n1_vaccine,seasonal_vaccine
27975,0.0,0.0
27976,0.1,0.1
27977,0.0,0.0
27978,0.1,0.1
27979,0.2,0.2
27980,0.0,0.0
27981,0.0,0.0
27982,0.1,0.1
27983,0.5,0.5
27984,0.1,0.1
27985,0.0,0.0
27986,0.5,0.5
27987,0.1,0.1
27988,0.0,0.0
27989,0.1,0.1
27990,0.2,0.2
27991,0.2,0.2
27992,0.0,0.0
27993,0.0,0.0
27994,0.3,0.3
27995,0.1,0.1
27996,0.0,0.0
27997,0.1,0.1
27998,0.1,0.1
27999,0.5,0.5
28000,0.0,0.0
28001,0.0,0.0
28002,0.0,0.0
28003,0.0,0.0
28004,0.2,0.2
28005,0.1,0.1
28006,0.1,0.1
28007,0.1,0.1
28008,0.0,0.0
28009,0.0,0.0
28010,0.0,0.0
28011,0.0,0.0
28012,0.9,0.9
28013,0.4,0.4
28014,0.0,0.0
28015,0.3,0.3
28016,0.6,0.6
28017,0.1,0.1
28018,0.0,0.0
28019,0.1,0.1
28020,0.1,0.1
28021,0.4,0.4
28022,0.3,0.3
28023,0.5,0.5
28024,0.0,0.0
28025,0.7,0.7
28026,0.1,0.1
28027,0.4,0.4
28028,0.3,0.3
28029,0.3,0.3
28030,0.7,0.7
28031,0.0,0.0
28032,0.0,0.0
28033,0.2,0.2
28034,0.6,0.6
28035,0.3,0.3
28036,0.0,0.0
28037,0.0,0.0
28038,0.0,0.0
28039,0.1,0.1
28040,0.4,0.4
28041,0.2,0.2
28042,0.1,0.1
28043,0.8,0.8
28044,0.0,0.0
28045,0.3,0.3
28046,0.0,0.0
28047,0.1,0.1
28048,0.1,0.1
28049,0.0,0.0
28050,0.0,0.0
28051,0.1,0.1
28052,0.4,0.4
28053,0.1,0.1
28054,0.2,0.2
28055,0.2,0.2
28056,0.6,0.6
28057,0.0,0.0
28058,0.0,0.0
28059,0.1,0.1
28060,0.0,0.0
28061,0.0,0.0
28062,0.1,0.1
28063,0.1,0.1
28064,0.1,0.1
28065,0.0,0.0
28066,0.1,0.1
28067,0.0,0.0
28068,0.2,0.2
28069,0.0,0.0
28070,0.0,0.0
28071,0.1,0.1
28072,0.2,0.2
28073,0.0,0.0
28074,0.5,0.5
28075,0.1,0.1
28076,0.0,0.0
28077,0.2,0.2
28078,0.2,0.2
28079,0.5,0.5
28080,0.2,0.2
28081,0.1,0.1
28082,0.2,0.2
28083,0.0,0.0
28084,0.0,0.0
28085,0.7,0.7
28086,0.1,0.1
28087,0.1,0.1
28088,0.3,0.3
28089,0.0,0.0
28090,0.1,0.1
28091,0.0,0.0
28092,0.0,0.0
28093,0.0,0.0
28094,0.0,0.0
28095,1.0,1.0
28096,0.6,0.6
28097,0.0,0.0
28098,0.1,0.1
28099,0.0,0.0
28100,0.1,0.1
28101,0.5,0.5
28102,0.1,0.1
28103,0.0,0.0
28104,0.4,0.4
28105,0.0,0.0
28106,0.1,0.1
28107,0.1,0.1
28108,0.5,0.5
28109,0.1,0.1
28110,0.4,0.4
28111,0.1,0.1
28112,0.3,0.3
28113,0.1,0.1
28114,0.0,0.0
28115,0.1,0.1
28116,0.0,0.0
28117,0.0,0.0
28118,0.1,0.1
28119,0.5,0.5
28120,0.4,0.4
28121,0.3,0.3
28122,0.0,0.0
28123,0.1,0.1
28124,0.1,0.1
28125,0.1,0.1
28126,0.4,0.4
28127,0.0,0.0
28128,0.1,0.1
28129,0.3,0.3
28130,0.1,0.1
28131,0.2,0.2
28132,0.2,0.2
28133,0.4,0.4
28134,0.2,0.2
28135,0.1,0.1
28136,0.0,0.0
28137,0.0,0.0
28138,0.3,0.3
28139,0.4,0.4
28140,0.4,0.4
28141,0.0,0.0
28142,0.1,0.1
28143,0.2,0.2
28144,0.1,0.1
28145,0.2,0.2
28146,0.0,0.0
28147,0.0,0.0
28148,0.3,0.3
28149,0.0,0.0
28150,0.2,0.2
28151,0.0,0.0
28152,0.2,0.2
28153,0.1,0.1
28154,0.0,0.0
28155,0.0,0.0
28156,0.1,0.1
28157,0.2,0.2
28158,0.6,0.6
28159,0.6,0.6
28160,0.0,0.0
28161,0.1,0.1
28162,0.4,0.4
28163,0.2,0.2
28164,0.6,0.6
28165,0.1,0.1
28166,0.7,0.7
28167,0.1,0.1
28168,0.3,0.3
28169,0.0,0.0
28170,0.0,0.0
28171,0.1,0.1
28172,0.1,0.1
28173,0.0,0.0
28174,0.1,0.1
28175,0.3,0.3
28176,0.0,0.0
28177,0.2,0.2
28178,0.1,0.1
28179,0.0,0.0
28180,0.2,0.2
28181,0.1,0.1
28182,0.2,0.2
28183,0.1,0.1
28184,0.0,0.0
28185,0.2,0.2
28186,0.2,0.2
28187,0.3,0.3
28188,0.2,0.2
28189,0.1,0.1
28190,0.2,0.2
28191,0.0,0.0
28192,0.0,0.0
28193,0.0,0.0
28194,0.0,0.0
28195,0.4,0.4
28196,0.7,0.7
28197,0.1,0.1
28198,0.5,0.5
28199,0.1,0.1
28200,0.0,0.0
28201,0.1,0.1
28202,0.0,0.0
28203,0.3,0.3
28204,0.0,0.0
28205,0.5,0.5
28206,0.1,0.1
28207,0.6,0.6
28208,0.1,0.1
28209,0.2,0.2
28210,0.1,0.1
28211,0.5,0.5
28212,0.6,0.6
28213,0.8,0.8
28214,0.0,0.0
28215,0.3,0.3
28216,0.2,0.2
28217,0.0,0.0
28218,0.6,0.6
28219,0.1,0.1
28220,0.2,0.2
28221,0.2,0.2
28222,0.4,0.4
28223,0.2,0.2
28224,0.1,0.1
28225,0.3,0.3
28226,0.0,0.0
28227,0.5,0.5
28228,0.0,0.0
28229,0.5,0.5
28230,0.0,0.0
28231,0.5,0.5
28232,0.5,0.5
28233,0.2,0.2
28234,0.5,0.5
28235,0.0,0.0
28236,0.0,0.0
28237,0.0,0.0
28238,0.2,0.2
28239,0.0,0.0
28240,0.5,0.5
28241,0.0,0.0
28242,0.5,0.5
28243,0.0,0.0
28244,0.2,0.2
28245,0.2,0.2
28246,0.0,0.0
28247,0.3,0.3
28248,0.1,0.1
28249,0.0,0.0
28250,0.4,0.4
28251,0.5,0.5
28252,0.2,0.2
28253,0.3,0.3
28254,0.2,0.2
28255,0.0,0.0
28256,0.8,0.8
28257,0.0,0.0
28258,0.0,0.0
28259,0.2,0.2
28260,0.1,0.1
28261,0.7,0.7
28262,0.1,0.1
28263,0.0,0.0
28264,0.5,0.5
28265,0.2,0.2
28266,0.0,0.0
28267,0.0,0.0
28268,0.1,0.1
28269,0.1,0.1
28270,0.3,0.3
28271,0.4,0.4
28272,0.1,0.1
28273,0.2,0.2
28274,0.4,0.4
28275,0.1,0.1
28276,0.1,0.1
28277,0.0,0.0
28278,0.2,0.2
28279,0.6,0.6
28280,0.0,0.0
28281,0.0,0.0
28282,0.1,0.1
28283,0.1,0.1
28284,0.7,0.7
28285,0.2,0.2
28286,0.0,0.0
28287,0.0,0.0
28288,0.1,0.1
28289,0.0,0.0
28290,0.0,0.0
28291,0.7,0.7
28292,0.1,0.1
28293,0.0,0.0
28294,0.4,0.4
28295,0.0,0.0
28296,0.5,0.5
28297,0.1,0.1
28298,0.1,0.1
28299,0.2,0.2
28300,0.1,0.1
28301,0.0,0.0
28302,0.1,0.1
28303,1.1,1.1
28304,0.0,0.0
28305,0.0,0.0
28306,0.0,0.0
28307,0.2,0.2
28308,0.4,0.4
28309,0.0,0.0
28310,0.1,0.1
28311,0.1,0.1
28312,0.0,0.0
28313,0.0,0.0
28314,0.1,0.1
28315,0.9,0.9
28316,0.0,0.0
28317,0.1,0.1
28318,0.0,0.0
28319,0.1,0.1
28320,0.7,0.7
28321,0.2,0.2
28322,0.2,0.2
28323,0.1,0.1
28324,0.0,0.0
28325,0.0,0.0
28326,0.4,0.4
28327,0.8,0.8
28328,0.3,0.3
28329,0.1,0.1
28330,0.3,0.3
28331,0.0,0.0
28332,0.0,0.0
28333,0.1,0.1
28334,0.0,0.0
28335,0.0,0.0
28336,0.0,0.0
28337,0.1,0.1
28338,0.1,0.1
28339,0.6,0.6
28340,0.3,0.3
28341,0.3,0.3
28342,0.3,0.3
28343,0.6,0.6
28344,0.1,0.1
28345,0.2,0.2
28346,0.1,0.1
28347,0.4,0.4
28348,0.1,0.1
28349,0.0,0.0
28350,0.7,0.7
28351,0.1,0.1
28352,0.1,0.1
28353,0.5,0.5
28354,0.0,0.0
28355,0.2,0.2
28356,0.1,0.1
28357,0.0,0.0
28358,0.4,0.4
28359,0.1,0.1
28360,0.3,0.3
28361,0.1,0.1
28362,0.2,0.2
28363,0.8,0.8
28364,0.8,0.8
28365,0.0,0.0
28366,0.0,0.0
28367,0.0,0.0
28368,0.6,0.6
28369,0.0,0.0
28370,0.4,0.4
28371,0.3,0.3
28372,0.1,0.1
28373,0.1,0.1
28374,0.1,0.1
28375,0.2,0.2
28376,0.0,0.0
28377,0.1,0.1
28378,0.0,0.0
28379,0.1,0.1
28380,0.1,0.1
28381,0.5,0.5
28382,0.0,0.0
28383,0.0,0.0
28384,0.1,0.1
28385,0.5,0.5
28386,0.1,0.1
28387,0.3,0.3
28388,0.5,0.5
28389,0.1,0.1
28390,0.4,0.4
28391,0.2,0.2
28392,0.2,0.2
28393,0.0,0.0
28394,0.0,0.0
28395,0.0,0.0
28396,0.1,0.1
28397,0.3,0.3
28398,0.0,0.0
28399,1.0,1.0
28400,0.0,0.0
28401,0.0,0.0
28402,0.4,0.4
28403,0.4,0.4
28404,0.1,0.1
28405,0.0,0.0
28406,0.1,0.1
28407,0.5,0.5
28408,0.3,0.3
28409,0.0,0.0
28410,0.8,0.8
28411,0.2,0.2
28412,0.8,0.8
28413,0.2,0.2
28414,1.0,1.0
28415,0.0,0.0
28416,0.0,0.0
28417,0.1,0.1
28418,0.5,0.5
28419,0.9,0.9
28420,0.7,0.7
28421,0.1,0.1
28422,0.1,0.1
28423,0.0,0.0
28424,0.2,0.2
28425,0.0,0.0
28426,0.0,0.0
28427,0.3,0.3
28428,0.1,0.1
28429,0.1,0.1
28430,0.7,0.7
28431,0.9,0.9
28432,0.0,0.0
28433,0.1,0.1
28434,0.0,0.0
28435,0.2,0.2
28436,0.1,0.1
28437,0.1,0.1
28438,0.0,0.0
28439,0.1,0.1
28440,0.0,0.0
28441,0.9,0.9
28442,0.0,0.0
28443,0.7,0.7
28444,0.3,0.3
28445,0.2,0.2
28446,0.1,0.1
28447,0.1,0.1
28448,0.3,0.3
28449,0.2,0.2
28450,0.0,0.0
28451,0.1,0.1
28452,0.0,0.0
28453,0.0,0.0
28454,0.1,0.1
28455,0.8,0.8
28456,0.1,0.1
28457,0.3,0.3
28458,0.1,0.1
28459,0.0,0.0
28460,0.0,0.0
28461,0.2,0.2
28462,0.0,0.0
28463,0.3,0.3
28464,0.1,0.1
28465,0.6,0.6
28466,0.2,0.2
28467,0.3,0.3
28468,0.1,0.1
28469,0.1,0.1
28470,0.1,0.1
28471,0.1,0.1
28472,0.0,0.0
28473,0.0,0.0
28474,0.1,0.1
28475,0.5,0.5
28476,0.0,0.0
28477,0.0,0.0
28478,0.1,0.1
28479,0.3,0.3
28480,0.0,0.0
28481,0.1,0.1
28482,0.3,0.3
28483,0.1,0.1
28484,0.1,0.1
28485,0.0,0.0
28486,0.1,0.1
28487,0.0,0.0
28488,0.1,0.1
28489,0.2,0.2
28490,0.0,0.0
28491,0.2,0.2
28492,0.1,0.1
28493,0.0,0.0
28494,0.5,0.5
28495,0.0,0.0
28496,0.1,0.1
28497,0.0,0.0
28498,0.0,0.0
28499,0.2,0.2
28500,0.1,0.1
28501,0.1,0.1
28502,0.0,0.0
28503,0.2,0.2
28504,0.0,0.0
28505,0.0,0.0
28506,0.4,0.4
28507,0.0,0.0
28508,0.8,0.8
28509,0.0,0.0
28510,0.5,0.5
28511,0.0,0.0
28512,0.0,0.0
28513,0.3,0.3
28514,0.2,0.2
28515,0.1,0.1
28516,0.1,0.1
28517,0.0,0.0
28518,0.2,0.2
28519,0.1,0.1
28520,0.1,0.1
28521,0.3,0.3
28522,0.3,0.3
28523,0.1,0.1
28524,0.2,0.2
28525,0.1,0.1
28526,0.1,0.1
28527,0.0,0.0
28528,0.2,0.2
28529,0.0,0.0
28530,0.2,0.2
28531,0.1,0.1
28532,0.0,0.0
28533,0.1,0.1
28534,0.0,0.0
28535,0.0,0.0
28536,0.1,0.1
28537,0.1,0.1
28538,0.7,0.7
28539,0.1,0.1
28540,0.1,0.1
28541,0.2,0.2
28542,0.0,0.0
28543,0.1,0.1
28544,0.3,0.3
28545,0.1,0.1
28546,0.3,0.3
28547,0.1,0.1
28548,0.1,0.1
28549,0.0,0.0
28550,0.1,0.1
28551,0.5,0.5
28552,0.4,0.4
28553,0.0,0.0
28554,0.1,0.1
28555,0.1,0.1
28556,0.0,0.0
28557,0.4,0.4
28558,0.0,0.0
28559,0.0,0.0
28560,0.2,0.2
28561,0.4,0.4
28562,0.1,0.1
28563,0.1,0.1
28564,0.0,0.0
28565,0.3,0.3
28566,0.1,0.1
28567,0.1,0.1
28568,0.1,0.1
28569,0.3,0.3
28570,0.0,0.0
28571,0.0,0.0
28572,0.0,0.0
28573,0.7,0.7
28574,0.3,0.3
28575,0.3,0.3
28576,0.2,0.2
28577,0.1,0.1
28578,0.0,0.0
28579,0.2,0.2
28580,0.4,0.4
28581,0.1,0.1
28582,0.4,0.4
28583,0.0,0.0
28584,0.2,0.2
28585,0.1,0.1
28586,0.1,0.1
28587,0.2,0.2
28588,0.2,0.2
28589,0.9,0.9
28590,0.0,0.0
28591,0.8,0.8
28592,0.8,0.8
28593,0.3,0.3
28594,0.0,0.0
28595,0.1,0.1
28596,0.0,0.0
28597,0.0,0.0
28598,0.1,0.1
28599,0.1,0.1
28600,0.0,0.0
28601,0.3,0.3
28602,0.2,0.2
28603,0.3,0.3
28604,0.2,0.2
28605,0.0,0.0
28606,0.1,0.1
28607,0.0,0.0
28608,0.1,0.1
28609,0.3,0.3
28610,0.5,0.5
28611,0.1,0.1
28612,0.1,0.1
28613,0.1,0.1
28614,0.0,0.0
28615,0.0,0.0
28616,0.1,0.1
28617,0.1,0.1
28618,0.1,0.1
28619,0.3,0.3
28620,0.2,0.2
28621,0.0,0.0
28622,0.6,0.6
28623,0.1,0.1
28624,0.0,0.0
28625,0.2,0.2
28626,0.1,0.1
28627,0.3,0.3
28628,0.1,0.1
28629,0.0,0.0
28630,0.6,0.6
28631,0.2,0.2
28632,0.1,0.1
28633,0.5,0.5
28634,0.5,0.5
28635,0.2,0.2
28636,0.1,0.1
28637,0.3,0.3
28638,0.2,0.2
28639,0.1,0.1
28640,0.1,0.1
28641,0.0,0.0
28642,0.1,0.1
28643,0.0,0.0
28644,0.3,0.3
28645,0.0,0.0
28646,0.3,0.3
28647,0.0,0.0
28648,0.1,0.1
28649,0.3,0.3
28650,0.1,0.1
28651,0.7,0.7
28652,0.0,0.0
28653,0.0,0.0
28654,0.2,0.2
28655,0.3,0.3
28656,0.5,0.5
28657,0.1,0.1
28658,0.9,0.9
28659,0.0,0.0
28660,0.6,0.6
28661,0.5,0.5
28662,0.0,0.0
28663,0.1,0.1
28664,0.1,0.1
28665,0.3,0.3
28666,0.0,0.0
28667,0.3,0.3
28668,0.2,0.2
28669,0.4,0.4
28670,0.1,0.1
28671,0.1,0.1
28672,0.0,0.0
28673,0.4,0.4
28674,0.1,0.1
28675,0.6,0.6
28676,0.2,0.2
28677,0.1,0.1
28678,0.1,0.1
28679,0.3,0.3
28680,0.0,0.0
28681,0.4,0.4
28682,0.7,0.7
28683,0.1,0.1
28684,0.0,0.0
28685,0.0,0.0
28686,0.3,0.3
28687,0.0,0.0
28688,0.2,0.2
28689,0.7,0.7
28690,0.2,0.2
28691,0.3,0.3
28692,0.2,0.2
28693,0.0,0.0
28694,0.3,0.3
28695,0.1,0.1
28696,0.1,0.1
28697,0.1,0.1
28698,1.0,1.0
28699,0.0,0.0
28700,0.1,0.1
28701,0.1,0.1
28702,0.0,0.0
28703,0.0,0.0
28704,0.4,0.4
28705,0.3,0.3
28706,0.1,0.1
28707,0.0,0.0
28708,0.3,0.3
28709,0.0,0.0
28710,0.9,0.9
28711,0.6,0.6
28712,0.2,0.2
28713,0.3,0.3
28714,0.3,0.3
28715,0.6,0.6
28716,0.0,0.0
28717,0.0,0.0
28718,0.1,0.1
28719,0.1,0.1
28720,0.1,0.1
28721,0.0,0.0
28722,0.1,0.1
28723,0.1,0.1
28724,0.0,0.0
28725,0.2,0.2
28726,0.1,0.1
28727,0.2,0.2
28728,0.2,0.2
28729,0.2,0.2
28730,0.5,0.5
28731,0.1,0.1
28732,0.0,0.0
28733,0.1,0.1
28734,0.0,0.0
28735,0.0,0.0
28736,0.1,0.1
28737,0.4,0.4
28738,0.1,0.1
28739,0.2,0.2
28740,0.2,0.2
28741,0.1,0.1
28742,0.0,0.0
28743,0.0,0.0
28744,0.1,0.1
28745,0.1,0.1
28746,0.4,0.4
28747,0.2,0.2
28748,0.9,0.9
28749,0.1,0.1
28750,0.3,0.3
28751,0.3,0.3
28752,0.2,0.2
28753,0.3,0.3
28754,0.6,0.6
28755,0.2,0.2
28756,0.0,0.0
28757,0.2,0.2
28758,0.1,0.1
28759,0.0,0.0
28760,0.0,0.0
28761,0.3,0.3
28762,0.4,0.4
28763,0.1,0.1
28764,0.6,0.6
28765,0.1,0.1
28766,0.3,0.3
28767,0.1,0.1
28768,0.1,0.1
28769,0.3,0.3
28770,0.4,0.4
28771,0.4,0.4
28772,0.0,0.0
28773,0.1,0.1
28774,0.8,0.8
28775,0.0,0.0
28776,0.2,0.2
28777,0.0,0.0
28778,0.2,0.2
28779,0.4,0.4
28780,0.1,0.1
28781,0.5,0.5
28782,0.3,0.3
28783,0.1,0.1
28784,0.2,0.2
28785,0.0,0.0
28786,0.1,0.1
28787,0.1,0.1
28788,0.0,0.0
28789,0.3,0.3
28790,0.6,0.6
28791,0.6,0.6
28792,0.5,0.5
28793,0.6,0.6
28794,0.1,0.1
28795,0.3,0.3
28796,0.0,0.0
28797,0.7,0.7
28798,0.1,0.1
28799,0.1,0.1
28800,0.1,0.1
28801,0.1,0.1
28802,0.2,0.2
28803,0.0,0.0
28804,0.1,0.1
28805,0.0,0.0
28806,0.6,0.6
28807,0.1,0.1
28808,0.0,0.0
28809,0.0,0.0
28810,0.1,0.1
28811,0.1,0.1
28812,0.1,0.1
28813,0.2,0.2
28814,0.1,0.1
28815,0.1,0.1
28816,0.0,0.0
28817,0.0,0.0
28818,0.1,0.1
28819,0.0,0.0
28820,0.1,0.1
28821,0.0,0.0
28822,0.0,0.0
28823,0.2,0.2
28824,0.7,0.7
28825,0.1,0.1
28826,0.1,0.1
28827,0.4,0.4
28828,0.1,0.1
28829,0.2,0.2
28830,0.0,0.0
28831,0.1,0.1
28832,0.2,0.2
28833,0.1,0.1
28834,0.4,0.4
28835,0.3,0.3
28836,0.1,0.1
28837,0.6,0.6
28838,0.2,0.2
28839,0.8,0.8
28840,0.0,0.0
28841,0.1,0.1
28842,0.4,0.4
28843,0.2,0.2
28844,0.0,0.0
28845,0.1,0.1
28846,0.7,0.7
28847,0.0,0.0
28848,0.3,0.3
28849,0.3,0.3
28850,0.0,0.0
28851,0.0,0.0
28852,0.3,0.3
28853,0.1,0.1
28854,0.2,0.2
28855,0.1,0.1
28856,0.0,0.0
28857,0.0,0.0
28858,0.1,0.1
28859,0.0,0.0
28860,0.2,0.2
28861,0.7,0.7
28862,0.3,0.3
28863,0.3,0.3
28864,0.5,0.5
28865,0.1,0.1
28866,0.4,0.4
28867,0.0,0.0
28868,0.0,0.0
28869,0.1,0.1
28870,0.0,0.0
28871,0.0,0.0
28872,0.1,0.1
28873,0.1,0.1
28874,0.1,0.1
28875,0.2,0.2
28876,0.3,0.3
28877,0.0,0.0
28878,0.0,0.0
28879,0.1,0.1
28880,0.5,0.5
28881,0.1,0.1
28882,0.6,0.6
28883,0.5,0.5
28884,0.3,0.3
28885,0.2,0.2
28886,0.1,0.1
28887,0.0,0.0
28888,0.0,0.0
28889,0.0,0.0
28890,0.1,0.1
28891,0.1,0.1
28892,0.0,0.0
28893,0.1,0.1
28894,0.0,0.0
28895,0.0,0.0
28896,0.2,0.2
28897,0.4,0.4
28898,0.0,0.0
28899,0.1,0.1
28900,0.2,0.2
28901,0.0,0.0
28902,0.3,0.3
28903,0.1,0.1
28904,0.2,0.2
28905,0.2,0.2
28906,0.1,0.1
28907,0.0,0.0
28908,0.7,0.7
28909,0.6,0.6
28910,0.2,0.2
28911,0.2,0.2
28912,0.1,0.1
28913,0.1,0.1
28914,0.2,0.2
28915,0.1,0.1
28916,0.1,0.1
28917,0.2,0.2
28918,0.5,0.5
28919,0.3,0.3
28920,0.4,0.4
28921,0.1,0.1
28922,0.1,0.1
28923,0.7,0.7
28924,0.0,0.0
28925,0.4,0.4
28926,0.2,0.2
28927,0.1,0.1
28928,0.4,0.4
28929,0.0,0.0
28930,0.1,0.1
28931,0.3,0.3
28932,0.7,0.7
28933,0.0,0.0
28934,0.2,0.2
28935,0.3,0.3
28936,0.0,0.0
28937,0.2,0.2
28938,0.0,0.0
28939,0.1,0.1
28940,0.4,0.4
28941,0.3,0.3
28942,0.0,0.0
28943,0.2,0.2
28944,0.1,0.1
28945,0.1,0.1
28946,0.2,0.2
28947,0.1,0.1
28948,0.1,0.1
28949,0.1,0.1
28950,0.1,0.1
28951,0.1,0.1
28952,0.0,0.0
28953,0.1,0.1
28954,0.2,0.2
28955,0.1,0.1
28956,0.1,0.1
28957,0.1,0.1
28958,0.1,0.1
28959,0.2,0.2
28960,0.3,0.3
28961,0.3,0.3
28962,0.4,0.4
28963,0.0,0.0
28964,0.0,0.0
28965,0.4,0.4
28966,0.1,0.1
28967,0.4,0.4
28968,0.1,0.1
28969,0.1,0.1
28970,0.1,0.1
28971,0.1,0.1
28972,0.3,0.3
28973,0.0,0.0
28974,0.1,0.1
28975,0.0,0.0
28976,0.0,0.0
28977,0.2,0.2
28978,0.0,0.0
28979,0.2,0.2
28980,0.1,0.1
28981,0.4,0.4
28982,0.0,0.0
28983,0.0,0.0
28984,0.4,0.4
28985,0.2,0.2
28986,0.4,0.4
28987,0.1,0.1
28988,0.4,0.4
28989,0.3,0.3
28990,0.1,0.1
28991,0.2,0.2
28992,0.1,0.1
28993,0.1,0.1
28994,0.3,0.3
28995,0.2,0.2
28996,0.3,0.3
28997,0.1,0.1
28998,0.3,0.3
28999,0.1,0.1
29000,0.9,0.9
29001,0.1,0.1
29002,0.2,0.2
29003,0.6,0.6
29004,0.8,0.8
29005,0.1,0.1
29006,0.0,0.0
29007,0.1,0.1
29008,0.3,0.3
29009,0.1,0.1
29010,0.0,0.0
29011,0.0,0.0
29012,0.2,0.2
29013,0.0,0.0
29014,0.4,0.4
29015,0.1,0.1
29016,0.0,0.0
29017,0.1,0.1
29018,0.0,0.0
29019,0.0,0.0
29020,0.3,0.3
29021,0.4,0.4
29022,0.4,0.4
29023,0.7,0.7
29024,0.4,0.4
29025,0.0,0.0
29026,0.5,0.5
29027,0.8,0.8
29028,0.1,0.1
29029,0.0,0.0
29030,0.0,0.0
29031,0.1,0.1
29032,0.5,0.5
29033,0.1,0.1
29034,0.4,0.4
29035,0.1,0.1
29036,0.1,0.1
29037,0.1,0.1
29038,0.0,0.0
29039,0.2,0.2
29040,0.1,0.1
29041,0.2,0.2
29042,0.2,0.2
29043,0.0,0.0
29044,0.8,0.8
29045,0.3,0.3
29046,0.0,0.0
29047,0.2,0.2
29048,0.7,0.7
29049,0.7,0.7
29050,0.0,0.0
29051,0.4,0.4
29052,0.0,0.0
29053,0.1,0.1
29054,0.1,0.1
29055,0.1,0.1
29056,0.0,0.0
29057,0.3,0.3
29058,0.0,0.0
29059,0.1,0.1
29060,0.3,0.3
29061,0.0,0.0
29062,0.1,0.1
29063,0.8,0.8
29064,1.0,1.0
29065,0.1,0.1
29066,0.2,0.2
29067,0.5,0.5
29068,0.0,0.0
29069,0.1,0.1
29070,0.0,0.0
29071,0.4,0.4
29072,0.0,0.0
29073,0.1,0.1
29074,0.7,0.7
29075,0.0,0.0
29076,0.7,0.7
29077,0.1,0.1
29078,0.1,0.1
29079,0.5,0.5
29080,0.0,0.0
29081,0.1,0.1
29082,0.0,0.0
29083,0.1,0.1
29084,0.4,0.4
29085,0.1,0.1
29086,1.0,1.0
29087,0.2,0.2
29088,0.2,0.2
29089,0.0,0.0
29090,0.0,0.0
29091,0.6,0.6
29092,0.3,0.3
29093,0.7,0.7
29094,0.0,0.0
29095,0.1,0.1
29096,0.5,0.5
29097,0.0,0.0
29098,0.6,0.6
29099,0.5,0.5
29100,0.5,0.5
29101,0.1,0.1
29102,0.4,0.4
29103,0.5,0.5
29104,0.1,0.1
29105,0.6,0.6
29106,0.2,0.2
29107,0.1,0.1
29108,0.6,0.6
29109,0.2,0.2
29110,0.1,0.1
29111,0.6,0.6
29112,0.5,0.5
29113,0.1,0.1
29114,0.0,0.0
29115,0.1,0.1
29116,0.2,0.2
29117,0.2,0.2
29118,0.5,0.5
29119,1.0,1.0
29120,0.1,0.1
29121,0.0,0.0
29122,0.4,0.4
29123,0.0,0.0
29124,0.0,0.0
29125,0.1,0.1
29126,0.5,0.5
29127,0.3,0.3
29128,0.2,0.2
29129,0.0,0.0
29130,0.1,0.1
29131,0.0,0.0
29132,0.4,0.4
29133,0.2,0.2
29134,0.0,0.0
29135,0.2,0.2
29136,0.3,0.3
29137,0.1,0.1
29138,0.0,0.0
29139,0.0,0.0
29140,0.1,0.1
29141,0.2,0.2
29142,0.5,0.5
29143,0.1,0.1
29144,0.9,0.9
29145,0.6,0.6
29146,0.1,0.1
29147,0.1,0.1
29148,0.2,0.2
29149,0.1,0.1
29150,0.0,0.0
29151,0.1,0.1
29152,0.2,0.2
29153,0.1,0.1
29154,0.1,0.1
29155,0.2,0.2
29156,0.2,0.2
29157,0.0,0.0
29158,0.0,0.0
29159,0.5,0.5
29160,0.0,0.0
29161,0.5,0.5
29162,0.1,0.1
29163,0.0,0.0
29164,0.0,0.0
29165,0.8,0.8
29166,0.0,0.0
29167,0.1,0.1
29168,0.3,0.3
29169,0.5,0.5
29170,0.1,0.1
29171,0.2,0.2
29172,0.0,0.0
29173,0.0,0.0
29174,0.3,0.3
29175,0.5,0.5
29176,0.3,0.3
29177,0.4,0.4
29178,0.3,0.3
29179,0.1,0.1
29180,0.1,0.1
29181,0.1,0.1
29182,0.0,0.0
29183,0.2,0.2
29184,0.0,0.0
29185,0.6,0.6
29186,0.2,0.2
29187,0.1,0.1
29188,0.0,0.0
29189,0.0,0.0
29190,0.2,0.2
29191,0.1,0.1
29192,0.0,0.0
29193,0.1,0.1
29194,0.0,0.0
29195,0.4,0.4
29196,0.1,0.1
29197,0.0,0.0
29198,0.2,0.2
29199,0.0,0.0
29200,0.6,0.6
29201,0.0,0.0
29202,0.4,0.4
29203,0.0,0.0
29204,0.0,0.0
29205,0.1,0.1
29206,0.1,0.1
29207,0.3,0.3
29208,0.3,0.3
29209,0.1,0.1
29210,0.1,0.1
29211,0.3,0.3
29212,0.0,0.0
29213,0.0,0.0
29214,0.1,0.1
29215,0.1,0.1
29216,0.7,0.7
29217,0.3,0.3
29218,0.5,0.5
29219,0.0,0.0
29220,0.1,0.1
29221,0.5,0.5
29222,0.0,0.0
29223,0.0,0.0
29224,0.5,0.5
29225,0.0,0.0
29226,0.1,0.1
29227,0.1,0.1
29228,0.6,0.6
29229,0.2,0.2
29230,0.4,0.4
29231,0.0,0.0
29232,0.1,0.1
29233,0.0,0.0
29234,0.0,0.0
29235,0.5,0.5
29236,0.5,0.5
29237,0.0,0.0
29238,0.8,0.8
29239,0.0,0.0
29240,0.1,0.1
29241,0.0,0.0
29242,0.1,0.1
29243,0.2,0.2
29244,1.0,1.0
